product_id,evaldate,eval_freq
32683081296,31.0,3
32683943448,4.0,1
32683943448,5.0,1
32683943448,6.0,1
32683943448,10.0,1
32683943448,15.0,1
32683943448,16.0,1
32683943448,19.0,2
32683943448,21.0,1
32683943448,22.0,1
32683943448,27.0,1
32683943448,29.0,1
32683943448,30.0,1
32684069361,2.0,1
32684069361,3.0,1
32684069361,4.0,2
32684069361,6.0,2
32684069361,7.0,1
32684069361,8.0,2
32684069361,10.0,2
32684069361,11.0,7
32684069361,12.0,5
32684069361,14.0,1
32684069361,15.0,2
32684069361,17.0,1
32684069361,18.0,1
32684069361,19.0,1
32684069361,20.0,1
32684069361,21.0,1
32684069361,23.0,1
32684069361,24.0,2
32684069361,25.0,1
32684069361,26.0,1
32684069361,28.0,2
32684069361,29.0,1
32684069361,30.0,1
32684471528,1.0,1
32684471528,2.0,1
32684471528,3.0,2
32684471528,4.0,2
32684471528,5.0,3
32684471528,7.0,1
32684471528,8.0,2
32684471528,10.0,3
32684471528,11.0,3
32684471528,12.0,3
32684471528,14.0,5
32684471528,15.0,5
32684471528,16.0,1
32684471528,17.0,1
32684471528,18.0,3
32684471528,20.0,3
32684471528,21.0,2
32684471528,22.0,5
32684471528,23.0,1
32684471528,24.0,4
32684471528,25.0,3
32684471528,26.0,3
32684471528,28.0,2
32684471528,30.0,1
32684718625,2.0,2
32684718625,3.0,1
32684718625,5.0,2
32684718625,6.0,2
32684718625,7.0,2
32684718625,8.0,1
32684718625,9.0,3
32684718625,11.0,2
32684718625,12.0,2
32684718625,14.0,1
32684718625,15.0,1
32684718625,17.0,3
32684718625,18.0,1
32684718625,19.0,4
32684718625,20.0,1
32684718625,21.0,2
32684718625,22.0,1
32684718625,23.0,1
32684718625,24.0,2
32684718625,27.0,2
32684718625,29.0,2
32684718625,30.0,2
32684994865,1.0,7
32684994865,2.0,7
32684994865,3.0,11
32684994865,4.0,11
32684994865,5.0,12
32684994865,6.0,2
32684994865,7.0,9
32684994865,8.0,4
32684994865,9.0,7
32684994865,10.0,15
32684994865,11.0,13
32684994865,12.0,7
32684994865,13.0,9
32684994865,14.0,7
32684994865,15.0,8
32684994865,16.0,7
32684994865,17.0,10
32684994865,18.0,6
32684994865,19.0,11
32684994865,20.0,8
32684994865,21.0,8
32684994865,22.0,7
32684994865,23.0,11
32684994865,24.0,8
32684994865,25.0,10
32684994865,26.0,9
32684994865,27.0,3
32684994865,28.0,8
32684994865,29.0,9
32684994865,30.0,9
32684994865,31.0,7
32685188310,1.0,7
32685188310,2.0,7
32685188310,3.0,13
32685188310,4.0,10
32685188310,5.0,10
32685188310,6.0,10
32685188310,7.0,6
32685188310,8.0,10
32685188310,9.0,11
32685188310,10.0,16
32685188310,11.0,35
32685188310,12.0,34
32685188310,13.0,5
32685188310,14.0,9
32685188310,15.0,9
32685188310,16.0,17
32685188310,17.0,14
32685188310,18.0,9
32685188310,19.0,18
32685188310,20.0,16
32685188310,21.0,15
32685188310,22.0,11
32685188310,23.0,24
32685188310,24.0,8
32685188310,25.0,13
32685188310,26.0,12
32685188310,27.0,11
32685188310,28.0,13
32685188310,29.0,6
32685188310,30.0,13
32685188310,31.0,8
32685558933,1.0,5
32685558933,2.0,10
32685558933,3.0,12
32685558933,4.0,8
32685558933,5.0,11
32685558933,6.0,5
32685558933,7.0,9
32685558933,8.0,5
32685558933,9.0,9
32685558933,10.0,15
32685558933,11.0,12
32685558933,12.0,15
32685558933,13.0,16
32685558933,14.0,16
32685558933,15.0,5
32685558933,16.0,11
32685558933,17.0,7
32685558933,18.0,8
32685558933,19.0,7
32685558933,20.0,9
32685558933,21.0,10
32685558933,22.0,7
32685558933,23.0,13
32685558933,24.0,4
32685558933,25.0,9
32685558933,26.0,8
32685558933,27.0,7
32685558933,28.0,5
32685558933,29.0,6
32685558933,30.0,12
32685558933,31.0,4
32686145399,1.0,3
32686145399,2.0,1
32686145399,3.0,2
32686145399,4.0,5
32686145399,5.0,4
32686145399,6.0,3
32686145399,7.0,4
32686145399,8.0,5
32686145399,9.0,4
32686145399,10.0,6
32686145399,11.0,3
32686145399,12.0,5
32686145399,13.0,4
32686145399,14.0,5
32686145399,15.0,24
32686145399,16.0,17
32686145399,17.0,6
32686145399,19.0,3
32686145399,20.0,6
32686145399,21.0,7
32686145399,22.0,2
32686145399,23.0,1
32686145399,24.0,5
32686145399,25.0,4
32686145399,26.0,7
32686145399,27.0,4
32686145399,28.0,3
32686145399,29.0,8
32686145399,30.0,5
32686145399,31.0,4
32687856665,1.0,2
32687856665,2.0,3
32687856665,3.0,3
32687856665,4.0,1
32687856665,5.0,1
32687856665,6.0,1
32687856665,7.0,2
32687856665,8.0,2
32687856665,9.0,2
32687856665,12.0,3
32687856665,13.0,2
32687856665,14.0,1
32687856665,15.0,4
32687856665,16.0,3
32687856665,18.0,1
32687856665,20.0,2
32687856665,21.0,5
32687856665,22.0,1
32687856665,23.0,3
32687856665,24.0,5
32687856665,25.0,2
32687856665,27.0,2
32687856665,28.0,2
32687856665,29.0,2
32687856665,30.0,3
32687856665,31.0,2
32688049702,4.0,1
32688049702,9.0,1
32688049702,12.0,1
32688049702,15.0,1
32688049702,16.0,1
32688049702,23.0,1
32688049702,31.0,2
32688125206,1.0,3
32688125206,2.0,7
32688125206,3.0,1
32688125206,4.0,7
32688125206,5.0,5
32688125206,6.0,4
32688125206,7.0,4
32688125206,8.0,3
32688125206,9.0,8
32688125206,10.0,4
32688125206,11.0,2
32688125206,12.0,9
32688125206,13.0,2
32688125206,14.0,4
32688125206,15.0,4
32688125206,16.0,4
32688125206,17.0,6
32688125206,18.0,5
32688125206,19.0,1
32688125206,20.0,2
32688125206,21.0,13
32688125206,22.0,3
32688125206,23.0,4
32688125206,24.0,1
32688125206,25.0,4
32688125206,26.0,10
32688125206,27.0,2
32688125206,28.0,2
32688125206,29.0,6
32688125206,30.0,6
32688125206,31.0,4
32688260383,5.0,1
32688260383,6.0,1
32688260383,7.0,1
32688260383,8.0,1
32688260383,11.0,2
32688260383,18.0,1
32688260383,21.0,1
32688260383,22.0,2
32688260383,23.0,1
32688260383,25.0,4
32688260383,26.0,2
32688260383,27.0,1
32688260383,31.0,1
32688574196,5.0,1
32688574196,13.0,1
32688574196,15.0,1
32688574196,17.0,1
32688574196,22.0,1
32688574196,26.0,1
32689085620,3.0,1
32689085620,5.0,1
32689085620,13.0,1
32689085620,16.0,1
32689085620,17.0,3
32689085620,22.0,1
32689085620,29.0,2
32689362831,1.0,2
32689362831,2.0,3
32689362831,3.0,3
32689362831,4.0,5
32689362831,6.0,6
32689362831,7.0,6
32689362831,8.0,2
32689362831,9.0,1
32689362831,10.0,5
32689362831,11.0,6
32689362831,12.0,3
32689362831,13.0,4
32689362831,14.0,1
32689362831,15.0,7
32689362831,16.0,7
32689362831,17.0,3
32689362831,18.0,1
32689362831,19.0,2
32689362831,20.0,6
32689362831,21.0,3
32689362831,22.0,2
32689362831,23.0,5
32689362831,24.0,3
32689362831,27.0,2
32689362831,28.0,4
32689362831,30.0,4
32689362831,31.0,4
32689968307,1.0,7
32689968307,2.0,5
32689968307,3.0,7
32689968307,4.0,6
32689968307,5.0,7
32689968307,7.0,2
32689968307,8.0,2
32689968307,9.0,10
32689968307,10.0,11
32689968307,11.0,7
32689968307,12.0,2
32689968307,13.0,3
32689968307,14.0,5
32689968307,15.0,1
32689968307,16.0,7
32689968307,17.0,1
32689968307,18.0,11
32689968307,19.0,10
32689968307,20.0,6
32689968307,21.0,5
32689968307,22.0,5
32689968307,23.0,9
32689968307,24.0,4
32689968307,25.0,8
32689968307,26.0,5
32689968307,27.0,3
32689968307,28.0,5
32689968307,29.0,6
32689968307,30.0,11
32689968307,31.0,9
32690158317,1.0,3
32690158317,2.0,7
32690158317,3.0,12
32690158317,4.0,4
32690158317,5.0,6
32690158317,6.0,6
32690158317,7.0,13
32690158317,8.0,5
32690158317,9.0,12
32690158317,10.0,9
32690158317,11.0,44
32690158317,12.0,35
32690158317,13.0,12
32690158317,14.0,4
32690158317,15.0,9
32690158317,16.0,13
32690158317,17.0,15
32690158317,18.0,13
32690158317,19.0,9
32690158317,20.0,13
32690158317,21.0,13
32690158317,22.0,6
32690158317,23.0,8
32690158317,24.0,6
32690158317,25.0,9
32690158317,26.0,12
32690158317,27.0,12
32690158317,28.0,14
32690158317,29.0,6
32690158317,30.0,4
32690158317,31.0,6
32692246022,1.0,4
32692246022,2.0,2
32692246022,3.0,5
32692246022,4.0,1
32692246022,5.0,3
32692246022,6.0,2
32692246022,7.0,5
32692246022,8.0,1
32692246022,9.0,6
32692246022,10.0,1
32692246022,11.0,4
32692246022,12.0,2
32692246022,13.0,2
32692246022,14.0,4
32692246022,15.0,1
32692246022,16.0,5
32692246022,17.0,2
32692246022,18.0,2
32692246022,19.0,1
32692246022,20.0,3
32692246022,21.0,4
32692246022,22.0,2
32692246022,23.0,1
32692246022,25.0,2
32692246022,26.0,1
32692246022,27.0,3
32692246022,28.0,3
32692246022,29.0,3
32692246022,30.0,1
32692246022,31.0,4
32692450970,1.0,1
32692450970,2.0,2
32692450970,3.0,2
32692450970,4.0,2
32692450970,7.0,4
32692450970,8.0,2
32692450970,9.0,1
32692450970,11.0,5
32692450970,12.0,4
32692450970,13.0,2
32692450970,14.0,2
32692450970,16.0,2
32692450970,17.0,2
32692450970,18.0,3
32692450970,19.0,2
32692450970,20.0,2
32692450970,21.0,2
32692450970,22.0,2
32692450970,23.0,2
32692450970,25.0,1
32692450970,26.0,3
32692450970,27.0,2
32692450970,28.0,4
32692450970,29.0,3
32692450970,30.0,2
32692450970,31.0,1
32693143293,6.0,2
32693143293,8.0,2
32693143293,13.0,2
32693143293,14.0,1
32693143293,16.0,2
32693143293,23.0,1
32693143293,25.0,1
32693143293,26.0,1
32693143293,27.0,1
32693143293,28.0,1
32693143293,31.0,1
32694480751,3.0,1
32694480751,9.0,1
32694480751,24.0,1
32694698464,1.0,8
32694698464,2.0,2
32694698464,3.0,4
32694698464,4.0,5
32694698464,5.0,2
32694698464,6.0,2
32694698464,7.0,3
32694698464,8.0,3
32694698464,9.0,2
32694698464,10.0,8
32694698464,11.0,8
32694698464,12.0,8
32694698464,13.0,3
32694698464,14.0,7
32694698464,15.0,3
32694698464,16.0,13
32694698464,17.0,4
32694698464,18.0,3
32694698464,19.0,10
32694698464,20.0,3
32694698464,21.0,2
32694698464,22.0,4
32694698464,23.0,7
32694698464,24.0,2
32694698464,25.0,10
32694698464,26.0,4
32694698464,27.0,7
32694698464,28.0,8
32694698464,29.0,8
32694698464,30.0,4
32694698464,31.0,3
32696102086,1.0,4
32696102086,2.0,1
32696102086,3.0,3
32696102086,4.0,9
32696102086,5.0,6
32696102086,6.0,5
32696102086,7.0,6
32696102086,8.0,3
32696102086,9.0,3
32696102086,10.0,1
32696102086,11.0,4
32696102086,12.0,5
32696102086,13.0,6
32696102086,14.0,8
32696102086,15.0,2
32696102086,16.0,8
32696102086,17.0,4
32696102086,18.0,3
32696102086,19.0,5
32696102086,20.0,2
32696102086,21.0,5
32696102086,22.0,4
32696102086,23.0,2
32696102086,24.0,5
32696102086,25.0,4
32696102086,26.0,5
32696102086,27.0,11
32696102086,28.0,4
32696102086,29.0,10
32696102086,30.0,2
32696193516,2.0,5
32696193516,3.0,4
32696193516,4.0,3
32696193516,5.0,4
32696193516,6.0,2
32696193516,7.0,3
32696193516,10.0,4
32696193516,11.0,2
32696193516,12.0,2
32696193516,13.0,2
32696193516,14.0,3
32696193516,15.0,1
32696193516,16.0,5
32696193516,17.0,4
32696193516,19.0,1
32696193516,20.0,2
32696193516,21.0,4
32696193516,22.0,4
32696193516,23.0,3
32696193516,24.0,6
32696193516,25.0,1
32696193516,26.0,3
32696193516,27.0,4
32696193516,28.0,1
32696193516,29.0,5
32696193516,30.0,2
32696652589,1.0,9
32696652589,2.0,6
32696652589,3.0,4
32696652589,4.0,10
32696652589,5.0,14
32696652589,6.0,6
32696652589,7.0,16
32696652589,8.0,5
32696652589,9.0,10
32696652589,10.0,18
32696652589,11.0,4
32696652589,12.0,4
32696652589,13.0,2
32696652589,14.0,11
32696652589,15.0,6
32696652589,16.0,6
32696652589,17.0,14
32696652589,18.0,10
32696652589,19.0,10
32696652589,20.0,6
32696652589,21.0,17
32696652589,22.0,4
32696652589,23.0,10
32696652589,24.0,16
32696652589,25.0,10
32696652589,26.0,12
32696652589,27.0,2
32696652589,28.0,14
32696652589,29.0,16
32696652589,30.0,8
32696872129,1.0,6
32696872129,2.0,12
32696872129,3.0,5
32696872129,4.0,15
32696872129,5.0,9
32696872129,6.0,13
32696872129,7.0,10
32696872129,8.0,10
32696872129,9.0,8
32696872129,10.0,4
32696872129,11.0,10
32696872129,12.0,7
32696872129,13.0,15
32696872129,14.0,11
32696872129,15.0,22
32696872129,16.0,19
32696872129,17.0,12
32696872129,18.0,4
32696872129,19.0,6
32696872129,20.0,6
32696872129,21.0,9
32696872129,22.0,11
32696872129,23.0,7
32696872129,24.0,11
32696872129,25.0,6
32696872129,26.0,7
32696872129,27.0,15
32696872129,28.0,6
32696872129,29.0,10
32696872129,30.0,8
32696872129,31.0,6
32697641472,1.0,1
32697641472,5.0,1
32697641472,7.0,3
32697641472,8.0,2
32697641472,11.0,2
32697641472,12.0,3
32697641472,13.0,1
32697641472,15.0,3
32697641472,16.0,2
32697641472,17.0,3
32697641472,19.0,2
32697641472,21.0,1
32697641472,22.0,1
32697641472,23.0,1
32697641472,24.0,2
32697641472,25.0,2
32697641472,26.0,2
32697641472,28.0,3
32697641472,29.0,3
32697641472,31.0,2
32697694321,1.0,3
32697694321,2.0,11
32697694321,3.0,14
32697694321,4.0,14
32697694321,5.0,13
32697694321,6.0,17
32697694321,7.0,11
32697694321,8.0,12
32697694321,9.0,9
32697694321,10.0,13
32697694321,11.0,18
32697694321,12.0,18
32697694321,13.0,9
32697694321,14.0,14
32697694321,15.0,8
32697694321,16.0,8
32697694321,17.0,10
32697694321,18.0,16
32697694321,19.0,11
32697694321,20.0,9
32697694321,21.0,15
32697694321,22.0,19
32697694321,23.0,18
32697694321,24.0,18
32697694321,25.0,25
32697694321,26.0,15
32697694321,27.0,21
32697694321,28.0,14
32697694321,29.0,17
32697694321,30.0,13
32697694321,31.0,7
32697849328,1.0,5
32697849328,2.0,2
32697849328,3.0,9
32697849328,4.0,9
32697849328,5.0,3
32697849328,6.0,8
32697849328,7.0,8
32697849328,8.0,5
32697849328,9.0,1
32697849328,10.0,3
32697849328,11.0,10
32697849328,12.0,6
32697849328,13.0,10
32697849328,14.0,8
32697849328,15.0,14
32697849328,16.0,16
32697849328,17.0,4
32697849328,18.0,4
32697849328,19.0,4
32697849328,20.0,11
32697849328,21.0,2
32697849328,23.0,6
32697849328,24.0,7
32697849328,25.0,5
32697849328,26.0,9
32697849328,27.0,3
32697849328,28.0,9
32697849328,29.0,6
32697849328,30.0,7
32697849328,31.0,6
32698353147,1.0,3
32698353147,2.0,4
32698353147,3.0,3
32698353147,4.0,7
32698353147,5.0,8
32698353147,6.0,13
32698353147,7.0,3
32698353147,8.0,1
32698353147,9.0,8
32698353147,10.0,1
32698353147,11.0,5
32698353147,12.0,9
32698353147,13.0,9
32698353147,14.0,14
32698353147,15.0,13
32698353147,16.0,10
32698353147,17.0,8
32698353147,18.0,3
32698353147,19.0,6
32698353147,20.0,2
32698353147,21.0,4
32698353147,22.0,10
32698353147,23.0,6
32698353147,24.0,7
32698353147,25.0,7
32698353147,26.0,3
32698353147,27.0,8
32698353147,28.0,7
32698353147,29.0,6
32698353147,30.0,9
32698353147,31.0,3
32698465633,1.0,3
32698465633,2.0,6
32698465633,3.0,5
32698465633,4.0,5
32698465633,5.0,13
32698465633,6.0,7
32698465633,7.0,12
32698465633,8.0,4
32698465633,9.0,9
32698465633,10.0,10
32698465633,11.0,33
32698465633,12.0,27
32698465633,13.0,8
32698465633,14.0,5
32698465633,15.0,2
32698465633,16.0,4
32698465633,17.0,7
32698465633,18.0,9
32698465633,19.0,9
32698465633,20.0,12
32698465633,21.0,7
32698465633,22.0,8
32698465633,23.0,10
32698465633,24.0,13
32698465633,25.0,6
32698465633,26.0,7
32698465633,27.0,10
32698465633,28.0,11
32698465633,29.0,4
32698465633,30.0,9
32698465633,31.0,5
32698964108,1.0,4
32698964108,2.0,5
32698964108,3.0,5
32698964108,4.0,7
32698964108,5.0,2
32698964108,7.0,4
32698964108,8.0,2
32698964108,10.0,1
32698964108,11.0,5
32698964108,12.0,5
32698964108,13.0,2
32698964108,14.0,5
32698964108,15.0,2
32698964108,16.0,4
32698964108,17.0,1
32698964108,18.0,3
32698964108,19.0,5
32698964108,20.0,2
32698964108,21.0,4
32698964108,22.0,2
32698964108,23.0,1
32698964108,24.0,2
32698964108,25.0,11
32698964108,26.0,3
32698964108,27.0,4
32698964108,28.0,1
32698964108,29.0,3
32698964108,30.0,3
32698964108,31.0,2
32699149247,1.0,1
32699149247,2.0,5
32699149247,3.0,1
32699149247,4.0,4
32699149247,5.0,5
32699149247,6.0,5
32699149247,7.0,3
32699149247,8.0,1
32699149247,9.0,9
32699149247,10.0,2
32699149247,11.0,4
32699149247,12.0,3
32699149247,13.0,3
32699149247,14.0,3
32699149247,15.0,2
32699149247,16.0,5
32699149247,17.0,7
32699149247,18.0,4
32699149247,19.0,1
32699149247,20.0,4
32699149247,21.0,2
32699149247,22.0,1
32699149247,23.0,8
32699149247,24.0,5
32699149247,25.0,5
32699149247,26.0,8
32699149247,27.0,1
32699149247,28.0,7
32699149247,29.0,4
32699149247,30.0,5
32699149247,31.0,2
32699447591,4.0,1
32699447591,6.0,1
32699447591,9.0,1
32699447591,10.0,1
32699447591,11.0,2
32699447591,16.0,2
32699447591,17.0,1
32699447591,19.0,1
32699447591,21.0,1
32699447591,24.0,2
32699447591,25.0,1
32699447591,26.0,1
32699739438,1.0,4
32699739438,2.0,4
32699739438,3.0,6
32699739438,4.0,14
32699739438,5.0,5
32699739438,6.0,6
32699739438,7.0,12
32699739438,8.0,10
32699739438,9.0,8
32699739438,10.0,12
32699739438,11.0,17
32699739438,12.0,17
32699739438,13.0,4
32699739438,14.0,11
32699739438,15.0,6
32699739438,16.0,12
32699739438,17.0,7
32699739438,18.0,8
32699739438,19.0,6
32699739438,20.0,7
32699739438,21.0,7
32699739438,22.0,8
32699739438,23.0,14
32699739438,24.0,6
32699739438,25.0,7
32699739438,26.0,3
32699739438,27.0,10
32699739438,28.0,9
32699739438,29.0,11
32699739438,30.0,3
32699739438,31.0,6
32700270773,1.0,1
32700270773,6.0,1
32700270773,11.0,1
32700270773,18.0,1
32700270773,19.0,2
32700270773,20.0,1
32700270773,21.0,1
32700270773,24.0,1
32700583474,1.0,2
32700583474,2.0,4
32700583474,3.0,3
32700583474,4.0,3
32700583474,5.0,3
32700583474,6.0,2
32700583474,7.0,4
32700583474,8.0,3
32700583474,9.0,4
32700583474,10.0,6
32700583474,11.0,9
32700583474,12.0,6
32700583474,13.0,5
32700583474,14.0,6
32700583474,15.0,1
32700583474,16.0,5
32700583474,17.0,10
32700583474,18.0,3
32700583474,19.0,3
32700583474,20.0,2
32700583474,21.0,9
32700583474,22.0,6
32700583474,23.0,6
32700583474,25.0,1
32700583474,26.0,5
32700583474,27.0,7
32700583474,28.0,5
32700583474,29.0,5
32700583474,30.0,6
32700583474,31.0,6
32700749976,1.0,1
32700749976,3.0,1
32700749976,4.0,2
32700749976,5.0,2
32700749976,6.0,1
32700749976,7.0,2
32700749976,8.0,2
32700749976,9.0,2
32700749976,10.0,2
32700749976,11.0,1
32700749976,12.0,2
32700749976,13.0,2
32700749976,14.0,1
32700749976,15.0,1
32700749976,18.0,1
32700749976,19.0,3
32700749976,20.0,1
32700749976,21.0,1
32700749976,23.0,2
32700749976,24.0,1
32700749976,25.0,1
32700749976,26.0,4
32700749976,27.0,1
32700749976,29.0,1
32700749976,30.0,2
32701283048,1.0,4
32701283048,2.0,4
32701283048,3.0,10
32701283048,4.0,2
32701283048,5.0,5
32701283048,6.0,4
32701283048,7.0,5
32701283048,8.0,4
32701283048,9.0,3
32701283048,10.0,5
32701283048,11.0,13
32701283048,12.0,5
32701283048,13.0,2
32701283048,14.0,5
32701283048,15.0,4
32701283048,16.0,6
32701283048,17.0,6
32701283048,18.0,5
32701283048,19.0,4
32701283048,20.0,5
32701283048,21.0,7
32701283048,22.0,7
32701283048,23.0,5
32701283048,24.0,7
32701283048,25.0,3
32701283048,26.0,9
32701283048,27.0,4
32701283048,28.0,5
32701283048,29.0,9
32701283048,30.0,1
32701283048,31.0,2
32701500421,1.0,4
32701500421,2.0,3
32701500421,3.0,3
32701500421,4.0,8
32701500421,5.0,2
32701500421,6.0,1
32701500421,7.0,7
32701500421,8.0,9
32701500421,9.0,9
32701500421,10.0,5
32701500421,11.0,10
32701500421,12.0,6
32701500421,13.0,2
32701500421,14.0,5
32701500421,15.0,2
32701500421,16.0,8
32701500421,17.0,6
32701500421,18.0,8
32701500421,19.0,8
32701500421,20.0,12
32701500421,21.0,8
32701500421,22.0,11
32701500421,23.0,10
32701500421,24.0,4
32701500421,25.0,12
32701500421,26.0,5
32701500421,27.0,9
32701500421,28.0,5
32701500421,29.0,8
32701500421,30.0,7
32701500421,31.0,3
32702813654,1.0,10
32702813654,2.0,10
32702813654,3.0,15
32702813654,4.0,10
32702813654,5.0,13
32702813654,6.0,7
32702813654,7.0,17
32702813654,8.0,8
32702813654,9.0,17
32702813654,10.0,17
32702813654,11.0,3
32702813654,12.0,8
32702813654,13.0,7
32702813654,14.0,21
32702813654,15.0,23
32702813654,16.0,20
32702813654,17.0,12
32702813654,18.0,4
32702813654,19.0,5
32702813654,20.0,5
32702813654,21.0,5
32702813654,22.0,9
32702813654,23.0,10
32702813654,24.0,6
32702813654,25.0,12
32702813654,26.0,10
32702813654,27.0,12
32702813654,28.0,13
32702813654,29.0,8
32702813654,30.0,14
32702813654,31.0,9
32704550077,1.0,2
32704550077,2.0,5
32704550077,3.0,3
32704550077,4.0,6
32704550077,5.0,9
32704550077,6.0,5
32704550077,7.0,11
32704550077,8.0,5
32704550077,9.0,2
32704550077,10.0,1
32704550077,11.0,7
32704550077,12.0,3
32704550077,13.0,5
32704550077,14.0,5
32704550077,15.0,3
32704550077,16.0,5
32704550077,17.0,4
32704550077,18.0,5
32704550077,19.0,8
32704550077,20.0,1
32704550077,21.0,6
32704550077,22.0,6
32704550077,23.0,5
32704550077,24.0,9
32704550077,25.0,5
32704550077,26.0,6
32704550077,27.0,5
32704550077,28.0,8
32704550077,29.0,5
32704550077,30.0,8
32704550077,31.0,2
32704777794,1.0,1
32704777794,2.0,3
32704777794,3.0,2
32704777794,4.0,2
32704777794,5.0,1
32704777794,6.0,4
32704777794,7.0,4
32704777794,8.0,4
32704777794,9.0,1
32704777794,10.0,1
32704777794,11.0,5
32704777794,12.0,4
32704777794,13.0,2
32704777794,14.0,3
32704777794,15.0,2
32704777794,16.0,3
32704777794,17.0,4
32704777794,18.0,5
32704777794,19.0,2
32704777794,20.0,2
32704777794,21.0,1
32704777794,22.0,3
32704777794,23.0,3
32704777794,24.0,2
32704777794,25.0,3
32704777794,26.0,2
32704777794,27.0,1
32704777794,29.0,4
32704777794,30.0,5
32704777794,31.0,1
32705221484,1.0,2
32705221484,2.0,3
32705221484,3.0,5
32705221484,4.0,1
32705221484,6.0,3
32705221484,9.0,2
32705221484,11.0,2
32705221484,13.0,1
32705221484,14.0,2
32705221484,15.0,3
32705221484,16.0,2
32705221484,17.0,2
32705221484,19.0,1
32705221484,20.0,1
32705221484,21.0,1
32705221484,22.0,2
32705221484,25.0,1
32705221484,27.0,1
32705221484,28.0,3
32705221484,31.0,2
32705308291,1.0,1
32705308291,2.0,2
32705308291,3.0,2
32705308291,4.0,2
32705308291,7.0,2
32705308291,10.0,1
32705308291,11.0,3
32705308291,12.0,2
32705308291,14.0,1
32705308291,16.0,5
32705308291,17.0,3
32705308291,18.0,2
32705308291,20.0,1
32705308291,21.0,2
32705308291,22.0,3
32705308291,25.0,1
32705308291,26.0,2
32705308291,27.0,3
32705308291,28.0,1
32705308291,31.0,1
32706213611,1.0,1
32706213611,4.0,1
32706213611,7.0,1
32706213611,11.0,3
32706213611,13.0,1
32706213611,16.0,1
32706213611,19.0,1
32706213611,22.0,1
32706213611,30.0,1
32706213611,31.0,2
32706883868,1.0,5
32706883868,2.0,10
32706883868,3.0,6
32706883868,4.0,5
32706883868,6.0,9
32706883868,7.0,4
32706883868,8.0,2
32706883868,9.0,4
32706883868,10.0,5
32706883868,11.0,6
32706883868,12.0,2
32706883868,13.0,8
32706883868,14.0,6
32706883868,15.0,9
32706883868,16.0,10
32706883868,17.0,3
32706883868,18.0,2
32706883868,19.0,4
32706883868,20.0,2
32706883868,21.0,5
32706883868,22.0,2
32706883868,23.0,7
32706883868,24.0,2
32706883868,25.0,3
32706883868,26.0,1
32706883868,27.0,3
32706883868,28.0,7
32706883868,29.0,3
32706883868,30.0,4
32706883868,31.0,1
32706963644,2.0,1
32706963644,3.0,1
32706963644,5.0,2
32706963644,10.0,1
32706963644,11.0,2
32706963644,12.0,2
32706963644,13.0,6
32706963644,14.0,4
32706963644,16.0,5
32706963644,18.0,1
32706963644,19.0,1
32706963644,20.0,1
32706963644,21.0,4
32706963644,22.0,10
32706963644,23.0,3
32706963644,24.0,5
32706963644,25.0,4
32706963644,26.0,2
32706963644,27.0,1
32706963644,28.0,2
32706963644,30.0,2
32707435816,2.0,1
32707435816,6.0,1
32707435816,12.0,1
32707435816,13.0,1
32707435816,14.0,1
32707435816,15.0,1
32707435816,22.0,2
32707435816,24.0,2
32707435816,30.0,1
32707763607,1.0,3
32707763607,2.0,5
32707763607,3.0,1
32707763607,4.0,2
32707763607,5.0,2
32707763607,6.0,4
32707763607,7.0,4
32707763607,8.0,3
32707763607,9.0,3
32707763607,10.0,3
32707763607,11.0,3
32707763607,12.0,1
32707763607,13.0,2
32707763607,14.0,3
32707763607,15.0,3
32707763607,16.0,4
32707763607,17.0,4
32707763607,18.0,7
32707763607,19.0,5
32707763607,20.0,1
32707763607,21.0,1
32707763607,22.0,2
32707763607,23.0,2
32707763607,24.0,3
32707763607,25.0,10
32707763607,26.0,6
32707763607,27.0,3
32707763607,28.0,6
32707763607,29.0,2
32707763607,30.0,1
32707763607,31.0,1
32707909727,5.0,1
32707909727,29.0,1
32708168897,1.0,1
32708168897,2.0,3
32708168897,3.0,6
32708168897,4.0,3
32708168897,5.0,2
32708168897,6.0,1
32708168897,7.0,3
32708168897,8.0,1
32708168897,9.0,2
32708168897,10.0,8
32708168897,11.0,4
32708168897,13.0,2
32708168897,14.0,2
32708168897,15.0,3
32708168897,16.0,5
32708168897,17.0,2
32708168897,18.0,3
32708168897,19.0,3
32708168897,20.0,1
32708168897,21.0,5
32708168897,22.0,4
32708168897,23.0,1
32708168897,26.0,2
32708168897,27.0,1
32708168897,28.0,4
32708168897,29.0,3
32708168897,30.0,1
32708168897,31.0,4
32708193020,14.0,1
32708193020,25.0,2
32708527840,1.0,1
32708527840,2.0,3
32708527840,3.0,4
32708527840,4.0,4
32708527840,5.0,6
32708527840,6.0,2
32708527840,7.0,3
32708527840,8.0,3
32708527840,9.0,4
32708527840,10.0,4
32708527840,11.0,3
32708527840,12.0,3
32708527840,13.0,2
32708527840,14.0,6
32708527840,15.0,6
32708527840,16.0,9
32708527840,17.0,5
32708527840,19.0,2
32708527840,20.0,3
32708527840,21.0,2
32708527840,22.0,1
32708527840,23.0,3
32708527840,24.0,2
32708527840,25.0,3
32708527840,27.0,6
32708527840,29.0,3
32708527840,30.0,4
32708527840,31.0,3
32708895124,3.0,3
32708895124,5.0,1
32708895124,7.0,3
32708895124,8.0,2
32708895124,12.0,1
32708895124,13.0,1
